"name","raw_label","business_type","subcategory","city","state","address","postcode","lat","lon","website_url","instagram_url","email","phone","cuisine_types","description","source","source_url","confidence","staging_status","notes"
"Meat Your Heart","Roaming Hunger Austin roster","food_truck","food_truck","Austin","TX","","","","","","","","","","Marketplace-listed mobile food operator serving the Austin market","roaminghunger_city_page","https://roaminghunger.com/food-trucks/austin-tx/","medium","normalized","Sourced from Roaming Hunger Austin city page"
"ICE CREAM 2U","Roaming Hunger Austin roster","food_truck","food_truck","Austin","TX","","","","","","","","","","Marketplace-listed mobile food operator serving the Austin market","roaminghunger_city_page","https://roaminghunger.com/food-trucks/austin-tx/","medium","normalized","Sourced from Roaming Hunger Austin city page"
"Crepe Crazy","Roaming Hunger Austin roster","food_truck","food_truck","Austin","TX","","","","","","","","","","Marketplace-listed mobile food operator serving the Austin market","roaminghunger_city_page","https://roaminghunger.com/food-trucks/austin-tx/","medium","normalized","Sourced from Roaming Hunger Austin city page"
"El Xolo Tacos","Roaming Hunger Austin roster","food_truck","food_truck","Austin","TX","","","","","","","","","","Marketplace-listed mobile food operator serving the Austin market","roaminghunger_city_page","https://roaminghunger.com/food-trucks/austin-tx/","medium","normalized","Sourced from Roaming Hunger Austin city page"
"Food Works Catering","Roaming Hunger Austin roster","food_truck","food_truck","Austin","TX","","","","","","","","","","Marketplace-listed mobile food operator serving the Austin market","roaminghunger_city_page","https://roaminghunger.com/food-trucks/austin-tx/","medium","normalized","Sourced from Roaming Hunger Austin city page"
"Urban Cowboy","Roaming Hunger Austin roster","food_truck","food_truck","Austin","TX","","","","","","","","","","Marketplace-listed mobile food operator serving the Austin market","roaminghunger_city_page","https://roaminghunger.com/food-trucks/austin-tx/","medium","normalized","Sourced from Roaming Hunger Austin city page"
"Wholly Cow Burgers","Roaming Hunger Austin roster","food_truck","food_truck","Austin","TX","","","","","","","","","","Marketplace-listed mobile food operator serving the Austin market","roaminghunger_city_page","https://roaminghunger.com/food-trucks/austin-tx/","medium","normalized","Sourced from Roaming Hunger Austin city page"
"Takavron","Roaming Hunger Austin roster","food_truck","food_truck","Austin","TX","","","","","","","","","","Marketplace-listed mobile food operator serving the Austin market","roaminghunger_city_page","https://roaminghunger.com/food-trucks/austin-tx/","medium","normalized","Sourced from Roaming Hunger Austin city page"
"Chibby Wibbitz Sliderz n Bitez","Roaming Hunger Denver roster","food_truck","food_truck","Denver","CO","","","","","","","","","","Marketplace-listed mobile food operator serving the Denver market","roaminghunger_city_page","https://roaminghunger.com/food-trucks/denver-co/","medium","normalized","Sourced from Roaming Hunger Denver city page"
"Farm to Truck","Roaming Hunger Denver roster","food_truck","food_truck","Denver","CO","","","","","","","","","","Marketplace-listed mobile food operator serving the Denver market","roaminghunger_city_page","https://roaminghunger.com/food-trucks/denver-co/","medium","normalized","Sourced from Roaming Hunger Denver city page"
"The Spicy Kitchen Mexican Grill","Roaming Hunger Denver roster","food_truck","food_truck","Denver","CO","","","","","","","","","","Marketplace-listed mobile food operator serving the Denver market","roaminghunger_city_page","https://roaminghunger.com/food-trucks/denver-co/","medium","normalized","Sourced from Roaming Hunger Denver city page"
"TACOSTAO","Roaming Hunger Denver roster","food_truck","food_truck","Denver","CO","","","","","","","","","","Marketplace-listed mobile food operator serving the Denver market","roaminghunger_city_page","https://roaminghunger.com/food-trucks/denver-co/","medium","normalized","Sourced from Roaming Hunger Denver city page"
"Grill Rescue","Roaming Hunger Denver roster","food_truck","food_truck","Denver","CO","","","","","","","","","","Marketplace-listed mobile food operator serving the Denver market","roaminghunger_city_page","https://roaminghunger.com/food-trucks/denver-co/","medium","normalized","Sourced from Roaming Hunger Denver city page"
"Big Belly Brothers BBQ","Roaming Hunger Denver roster","food_truck","food_truck","Denver","CO","","","","","","","","","","Marketplace-listed mobile food operator serving the Denver market","roaminghunger_city_page","https://roaminghunger.com/food-trucks/denver-co/","medium","normalized","Sourced from Roaming Hunger Denver city page"
"Mile High City Sliders","Roaming Hunger Denver roster","food_truck","food_truck","Denver","CO","","","","","","","","","","Marketplace-listed mobile food operator serving the Denver market","roaminghunger_city_page","https://roaminghunger.com/food-trucks/denver-co/","medium","normalized","Sourced from Roaming Hunger Denver city page"
"Dos Gringos","Roaming Hunger Denver roster","food_truck","food_truck","Denver","CO","","","","","","","","","","Marketplace-listed mobile food operator serving the Denver market","roaminghunger_city_page","https://roaminghunger.com/food-trucks/denver-co/","medium","normalized","Sourced from Roaming Hunger Denver city page"
"RagBag Mobile","Roaming Hunger Denver roster","food_truck","food_truck","Denver","CO","","","","","","","","","","Marketplace-listed mobile food operator serving the Denver market","roaminghunger_city_page","https://roaminghunger.com/food-trucks/denver-co/","medium","normalized","Sourced from Roaming Hunger Denver city page"
"Original By Greeks","Roaming Hunger Denver roster","food_truck","food_truck","Denver","CO","","","","","","","","","","Marketplace-listed mobile food operator serving the Denver market","roaminghunger_city_page","https://roaminghunger.com/food-trucks/denver-co/","medium","normalized","Sourced from Roaming Hunger Denver city page"
"Repicci's Italian Ice & Gelato of Denver","Roaming Hunger Denver roster","food_truck","food_truck","Denver","CO","","","","","","","","","","Marketplace-listed mobile food operator serving the Denver market","roaminghunger_city_page","https://roaminghunger.com/food-trucks/denver-co/","medium","normalized","Sourced from Roaming Hunger Denver city page"
"The Mac Shack","Roaming Hunger Denver roster","food_truck","food_truck","Denver","CO","","","","","","","","","","Marketplace-listed mobile food operator serving the Denver market","roaminghunger_city_page","https://roaminghunger.com/food-trucks/denver-co/","medium","normalized","Sourced from Roaming Hunger Denver city page"
"Mingo's Latin Kitchen","Roaming Hunger Houston roster","food_truck","food_truck","Houston","TX","","","","","","","","","","Marketplace-listed mobile food operator serving the Houston market","roaminghunger_city_page","https://roaminghunger.com/food-trucks/houston-tx/","medium","normalized","Sourced from Roaming Hunger Houston city page"
"The Lunch Bag","Roaming Hunger Houston roster","food_truck","food_truck","Houston","TX","","","","","","","","","","Marketplace-listed mobile food operator serving the Houston market","roaminghunger_city_page","https://roaminghunger.com/food-trucks/houston-tx/","medium","normalized","Sourced from Roaming Hunger Houston city page"
"Foreign Policy Food Truck","Roaming Hunger Houston roster","food_truck","food_truck","Houston","TX","","","","","","","","","","Marketplace-listed mobile food operator serving the Houston market","roaminghunger_city_page","https://roaminghunger.com/food-trucks/houston-tx/","medium","normalized","Sourced from Roaming Hunger Houston city page"
"Los Tacos Hermanos","Roaming Hunger Houston roster","food_truck","food_truck","Houston","TX","","","","","","","","","","Marketplace-listed mobile food operator serving the Houston market","roaminghunger_city_page","https://roaminghunger.com/food-trucks/houston-tx/","medium","normalized","Sourced from Roaming Hunger Houston city page"
"The Toasted","Roaming Hunger Houston roster","food_truck","food_truck","Houston","TX","","","","","","","","","","Marketplace-listed mobile food operator serving the Houston market","roaminghunger_city_page","https://roaminghunger.com/food-trucks/houston-tx/","medium","normalized","Sourced from Roaming Hunger Houston city page"
"Whatcha Cravin?","Roaming Hunger Houston roster","food_truck","food_truck","Houston","TX","","","","","","","","","","Marketplace-listed mobile food operator serving the Houston market","roaminghunger_city_page","https://roaminghunger.com/food-trucks/houston-tx/","medium","normalized","Sourced from Roaming Hunger Houston city page"
"MADMAX BBQ","Roaming Hunger Houston roster","food_truck","food_truck","Houston","TX","","","","","","","","","","Marketplace-listed mobile food operator serving the Houston market","roaminghunger_city_page","https://roaminghunger.com/food-trucks/houston-tx/","medium","normalized","Sourced from Roaming Hunger Houston city page"
"Moooseum Ice Cream","Roaming Hunger Houston roster","food_truck","food_truck","Houston","TX","","","","","","","","","","Marketplace-listed mobile food operator serving the Houston market","roaminghunger_city_page","https://roaminghunger.com/food-trucks/houston-tx/","medium","normalized","Sourced from Roaming Hunger Houston city page"
"Homies HTX","Roaming Hunger Houston roster","food_truck","food_truck","Houston","TX","","","","","","","","","","Marketplace-listed mobile food operator serving the Houston market","roaminghunger_city_page","https://roaminghunger.com/food-trucks/houston-tx/","medium","normalized","Sourced from Roaming Hunger Houston city page"
"It's A Wrap!","Roaming Hunger Houston roster","food_truck","food_truck","Houston","TX","","","","","","","","","","Marketplace-listed mobile food operator serving the Houston market","roaminghunger_city_page","https://roaminghunger.com/food-trucks/houston-tx/","medium","normalized","Sourced from Roaming Hunger Houston city page"
"Harbor's Cajun Station","Roaming Hunger Houston roster","food_truck","food_truck","Houston","TX","","","","","","","","","","Marketplace-listed mobile food operator serving the Houston market","roaminghunger_city_page","https://roaminghunger.com/food-trucks/houston-tx/","medium","normalized","Sourced from Roaming Hunger Houston city page"
"A-Que Lister's","Roaming Hunger Houston roster","food_truck","food_truck","Houston","TX","","","","","","","","","","Marketplace-listed mobile food operator serving the Houston market","roaminghunger_city_page","https://roaminghunger.com/food-trucks/houston-tx/","medium","normalized","Sourced from Roaming Hunger Houston city page"
"Nutritruck","Roaming Hunger Tampa roster","food_truck","food_truck","Tampa","FL","","","","","","","","","","Marketplace-listed mobile food operator serving the Tampa market","roaminghunger_city_page","https://roaminghunger.com/food-trucks/tampa-fl/","medium","normalized","Sourced from Roaming Hunger Tampa city page"
"Casablanca Fusion","Roaming Hunger Tampa roster","food_truck","food_truck","Tampa","FL","","","","","","","","","","Marketplace-listed mobile food operator serving the Tampa market","roaminghunger_city_page","https://roaminghunger.com/food-trucks/tampa-fl/","medium","normalized","Sourced from Roaming Hunger Tampa city page"
"Just 1 Taste of STL","Roaming Hunger Tampa roster","food_truck","food_truck","Tampa","FL","","","","","","","","","","Marketplace-listed mobile food operator serving the Tampa market","roaminghunger_city_page","https://roaminghunger.com/food-trucks/tampa-fl/","medium","normalized","Sourced from Roaming Hunger Tampa city page"
"The Melt Machine Gourmet Grilled Cheese","Roaming Hunger Tampa roster","food_truck","food_truck","Tampa","FL","","","","","","","","","","Marketplace-listed mobile food operator serving the Tampa market","roaminghunger_city_page","https://roaminghunger.com/food-trucks/tampa-fl/","medium","normalized","Sourced from Roaming Hunger Tampa city page"
"Kebablicious","Roaming Hunger Tampa roster","food_truck","food_truck","Tampa","FL","","","","","","","","","","Marketplace-listed mobile food operator serving the Tampa market","roaminghunger_city_page","https://roaminghunger.com/food-trucks/tampa-fl/","medium","normalized","Sourced from Roaming Hunger Tampa city page"
"Badass Burger Buggy","Roaming Hunger Tampa roster","food_truck","food_truck","Tampa","FL","","","","","","","","","","Marketplace-listed mobile food operator serving the Tampa market","roaminghunger_city_page","https://roaminghunger.com/food-trucks/tampa-fl/","medium","normalized","Sourced from Roaming Hunger Tampa city page"
"Wich Press Food Truck","Roaming Hunger Tampa roster","food_truck","food_truck","Tampa","FL","","","","","","","","","","Marketplace-listed mobile food operator serving the Tampa market","roaminghunger_city_page","https://roaminghunger.com/food-trucks/tampa-fl/","medium","normalized","Sourced from Roaming Hunger Tampa city page"
"Craving Donuts","Roaming Hunger Tampa roster","food_truck","food_truck","Tampa","FL","","","","","","","","","","Marketplace-listed mobile food operator serving the Tampa market","roaminghunger_city_page","https://roaminghunger.com/food-trucks/tampa-fl/","medium","normalized","Sourced from Roaming Hunger Tampa city page"
"Sweet Cheesus","Roaming Hunger Tampa roster","food_truck","food_truck","Tampa","FL","","","","","","","","","","Marketplace-listed mobile food operator serving the Tampa market","roaminghunger_city_page","https://roaminghunger.com/food-trucks/tampa-fl/","medium","normalized","Sourced from Roaming Hunger Tampa city page"
"The Chief's Cantina","Roaming Hunger Tampa roster","food_truck","food_truck","Tampa","FL","","","","","","","","","","Marketplace-listed mobile food operator serving the Tampa market","roaminghunger_city_page","https://roaminghunger.com/food-trucks/tampa-fl/","medium","normalized","Sourced from Roaming Hunger Tampa city page"
"Street Surfer","Roaming Hunger Tampa roster","food_truck","food_truck","Tampa","FL","","","","","","","","","","Marketplace-listed mobile food operator serving the Tampa market","roaminghunger_city_page","https://roaminghunger.com/food-trucks/tampa-fl/","medium","normalized","Sourced from Roaming Hunger Tampa city page"
"Slammer Shop","Roaming Hunger Tampa roster","food_truck","food_truck","Tampa","FL","","","","","","","","","","Marketplace-listed mobile food operator serving the Tampa market","roaminghunger_city_page","https://roaminghunger.com/food-trucks/tampa-fl/","medium","normalized","Sourced from Roaming Hunger Tampa city page"
"Zoia Bolotov","Take A Chef Phoenix roster","private_chef","private_chef","Scottsdale","AZ","","","","","","","","","","Marketplace-listed private chef serving the Phoenix market","takeachef_city_page","https://www.takeachef.com/en-us/private-chef/phoenix","medium","normalized","Roster page shows 346 private chefs in Phoenix"
"Dino Luciano","Take A Chef Phoenix roster","private_chef","private_chef","Phoenix","AZ","","","","","","","","","","Marketplace-listed private chef serving the Phoenix market","takeachef_city_page","https://www.takeachef.com/en-us/private-chef/phoenix","medium","normalized","Roster page shows 346 private chefs in Phoenix"
"Manu Rangel","Take A Chef Phoenix roster","private_chef","private_chef","Phoenix","AZ","","","","","","","","","","Marketplace-listed private chef serving the Phoenix market","takeachef_city_page","https://www.takeachef.com/en-us/private-chef/phoenix","medium","normalized","Roster page shows 346 private chefs in Phoenix"
"Warren Warren","Take A Chef Phoenix roster","private_chef","private_chef","Scottsdale","AZ","","","","","","","","","","Marketplace-listed private chef serving the Phoenix market","takeachef_city_page","https://www.takeachef.com/en-us/private-chef/phoenix","medium","normalized","Roster page shows 346 private chefs in Phoenix"
"Travis Chrisman","Take A Chef Phoenix roster","private_chef","private_chef","Scottsdale","AZ","","","","","","","","","","Marketplace-listed private chef serving the Phoenix market","takeachef_city_page","https://www.takeachef.com/en-us/private-chef/phoenix","medium","normalized","Roster page shows 346 private chefs in Phoenix"
"Rodolfo Reyes","Take A Chef Phoenix roster","private_chef","private_chef","Phoenix","AZ","","","","","","","","","","Marketplace-listed private chef serving the Phoenix market","takeachef_city_page","https://www.takeachef.com/en-us/private-chef/phoenix","medium","normalized","Roster page shows 346 private chefs in Phoenix"
"Bobby Arroya","Take A Chef Phoenix roster","private_chef","private_chef","Phoenix","AZ","","","","","","","","","","Marketplace-listed private chef serving the Phoenix market","takeachef_city_page","https://www.takeachef.com/en-us/private-chef/phoenix","medium","normalized","Roster page shows 346 private chefs in Phoenix"
"Autumn Scott","Take A Chef Phoenix roster","private_chef","private_chef","Scottsdale","AZ","","","","","","","","","","Marketplace-listed private chef serving the Phoenix market","takeachef_city_page","https://www.takeachef.com/en-us/private-chef/phoenix","medium","normalized","Roster page shows 346 private chefs in Phoenix"
"Flavor Alchemist","Take A Chef Phoenix roster","private_chef","private_chef","Queen Creek","AZ","","","","","","","","","","Marketplace-listed private chef serving the Phoenix market","takeachef_city_page","https://www.takeachef.com/en-us/private-chef/phoenix","medium","normalized","Roster page shows 346 private chefs in Phoenix"
"Jennifer Beach","Take A Chef Phoenix roster","private_chef","private_chef","Phoenix","AZ","","","","","","","","","","Marketplace-listed private chef serving the Phoenix market","takeachef_city_page","https://www.takeachef.com/en-us/private-chef/phoenix","medium","normalized","Roster page shows 346 private chefs in Phoenix"
"Jessica Spencer","Take A Chef Phoenix roster","private_chef","private_chef","Phoenix","AZ","","","","","","","","","","Marketplace-listed private chef serving the Phoenix market","takeachef_city_page","https://www.takeachef.com/en-us/private-chef/phoenix","medium","normalized","Roster page shows 346 private chefs in Phoenix"
"Martin Avitia","Take A Chef Phoenix roster","private_chef","private_chef","Phoenix","AZ","","","","","","","","","","Marketplace-listed private chef serving the Phoenix market","takeachef_city_page","https://www.takeachef.com/en-us/private-chef/phoenix","medium","normalized","Roster page shows 346 private chefs in Phoenix"
"Horacio Coutinho","Take A Chef San Diego roster","private_chef","private_chef","San Diego","CA","","","","","","","","","","Marketplace-listed private chef serving the San Diego market","takeachef_city_page","https://www.takeachef.com/en-us/private-chef/san-diego","medium","normalized","Roster page shows 432 private chefs in San Diego"
"Tye Nielsen","Take A Chef San Diego roster","private_chef","private_chef","Temecula","CA","","","","","","","","","","Marketplace-listed private chef serving the San Diego market","takeachef_city_page","https://www.takeachef.com/en-us/private-chef/san-diego","medium","normalized","Roster page shows 432 private chefs in San Diego"
"John Stuart","Take A Chef San Diego roster","private_chef","private_chef","Camp Pendleton South","CA","","","","","","","","","","Marketplace-listed private chef serving the San Diego market","takeachef_city_page","https://www.takeachef.com/en-us/private-chef/san-diego","medium","normalized","Roster page shows 432 private chefs in San Diego"
"Jeff Dysart","Take A Chef San Diego roster","private_chef","private_chef","San Diego","CA","","","","","","","","","","Marketplace-listed private chef serving the San Diego market","takeachef_city_page","https://www.takeachef.com/en-us/private-chef/san-diego","medium","normalized","Roster page shows 432 private chefs in San Diego"
"Tyrell Furtado","Take A Chef San Diego roster","private_chef","private_chef","San Diego","CA","","","","","","","","","","Marketplace-listed private chef serving the San Diego market","takeachef_city_page","https://www.takeachef.com/en-us/private-chef/san-diego","medium","normalized","Roster page shows 432 private chefs in San Diego"
"Timothy Harris","Take A Chef San Diego roster","private_chef","private_chef","San Diego","CA","","","","","","","","","","Marketplace-listed private chef serving the San Diego market","takeachef_city_page","https://www.takeachef.com/en-us/private-chef/san-diego","medium","normalized","Roster page shows 432 private chefs in San Diego"
"Onyi Akpa","Take A Chef San Diego roster","private_chef","private_chef","San Diego","CA","","","","","","","","","","Marketplace-listed private chef serving the San Diego market","takeachef_city_page","https://www.takeachef.com/en-us/private-chef/san-diego","medium","normalized","Roster page shows 432 private chefs in San Diego"
"Roman Almaraz","Take A Chef San Diego roster","private_chef","private_chef","San Diego","CA","","","","","","","","","","Marketplace-listed private chef serving the San Diego market","takeachef_city_page","https://www.takeachef.com/en-us/private-chef/san-diego","medium","normalized","Roster page shows 432 private chefs in San Diego"
"Miguel Narvaez","Take A Chef San Diego roster","private_chef","private_chef","Fallbrook","CA","","","","","","","","","","Marketplace-listed private chef serving the San Diego market","takeachef_city_page","https://www.takeachef.com/en-us/private-chef/san-diego","medium","normalized","Roster page shows 432 private chefs in San Diego"
"Fabio Javier","Take A Chef San Diego roster","private_chef","private_chef","Aguanga","CA","","","","","","","","","","Marketplace-listed private chef serving the San Diego market","takeachef_city_page","https://www.takeachef.com/en-us/private-chef/san-diego","medium","normalized","Roster page shows 432 private chefs in San Diego"
"Damian Flo","Take A Chef San Diego roster","private_chef","private_chef","Aguanga","CA","","","","","","","","","","Marketplace-listed private chef serving the San Diego market","takeachef_city_page","https://www.takeachef.com/en-us/private-chef/san-diego","medium","normalized","Roster page shows 432 private chefs in San Diego"
"Adina Mullen","Take A Chef San Diego roster","private_chef","private_chef","Escondido","CA","","","","","","","","","","Marketplace-listed private chef serving the San Diego market","takeachef_city_page","https://www.takeachef.com/en-us/private-chef/san-diego","medium","normalized","Roster page shows 432 private chefs in San Diego"
"Christina Alexis","Take A Chef San Francisco roster","private_chef","private_chef","Oakland","CA","","","","","","","","","","Marketplace-listed private chef serving the San Francisco market","takeachef_city_page","https://www.takeachef.com/en-us/private-chef/san-francisco","medium","normalized","Roster page shows 361 private chefs in San Francisco"
"Lien Tong","Take A Chef San Francisco roster","private_chef","private_chef","Oakland","CA","","","","","","","","","","Marketplace-listed private chef serving the San Francisco market","takeachef_city_page","https://www.takeachef.com/en-us/private-chef/san-francisco","medium","normalized","Roster page shows 361 private chefs in San Francisco"
"Rogelio Garcia","Take A Chef San Francisco roster","private_chef","private_chef","San Anselmo","CA","","","","","","","","","","Marketplace-listed private chef serving the San Francisco market","takeachef_city_page","https://www.takeachef.com/en-us/private-chef/san-francisco","medium","normalized","Roster page shows 361 private chefs in San Francisco"
"James Richmond","Take A Chef San Francisco roster","private_chef","private_chef","Napa","CA","","","","","","","","","","Marketplace-listed private chef serving the San Francisco market","takeachef_city_page","https://www.takeachef.com/en-us/private-chef/san-francisco","medium","normalized","Roster page shows 361 private chefs in San Francisco"
"Pablo Gimenez Melo","Take A Chef San Francisco roster","private_chef","private_chef","SF","CA","","","","","","","","","","Marketplace-listed private chef serving the San Francisco market","takeachef_city_page","https://www.takeachef.com/en-us/private-chef/san-francisco","medium","normalized","Roster page shows 361 private chefs in San Francisco"
"Esh -Marie","Take A Chef San Francisco roster","private_chef","private_chef","Vacaville","CA","","","","","","","","","","Marketplace-listed private chef serving the San Francisco market","takeachef_city_page","https://www.takeachef.com/en-us/private-chef/san-francisco","medium","normalized","Roster page shows 361 private chefs in San Francisco"
"Tom Pace","Take A Chef San Francisco roster","private_chef","private_chef","Santa Rosa","CA","","","","","","","","","","Marketplace-listed private chef serving the San Francisco market","takeachef_city_page","https://www.takeachef.com/en-us/private-chef/san-francisco","medium","normalized","Roster page shows 361 private chefs in San Francisco"
"Maria Parish","Take A Chef San Francisco roster","private_chef","private_chef","Petaluma","CA","","","","","","","","","","Marketplace-listed private chef serving the San Francisco market","takeachef_city_page","https://www.takeachef.com/en-us/private-chef/san-francisco","medium","normalized","Roster page shows 361 private chefs in San Francisco"
"Auset Selassie","Take A Chef San Francisco roster","private_chef","private_chef","Oakland","CA","","","","","","","","","","Marketplace-listed private chef serving the San Francisco market","takeachef_city_page","https://www.takeachef.com/en-us/private-chef/san-francisco","medium","normalized","Roster page shows 361 private chefs in San Francisco"
"Keo Xayavong","Take A Chef San Francisco roster","private_chef","private_chef","Santa Rosa","CA","","","","","","","","","","Marketplace-listed private chef serving the San Francisco market","takeachef_city_page","https://www.takeachef.com/en-us/private-chef/san-francisco","medium","normalized","Roster page shows 361 private chefs in San Francisco"
"Elena Kovakina","Take A Chef San Francisco roster","private_chef","private_chef","SF","CA","","","","","","","","","","Marketplace-listed private chef serving the San Francisco market","takeachef_city_page","https://www.takeachef.com/en-us/private-chef/san-francisco","medium","normalized","Roster page shows 361 private chefs in San Francisco"
"Tom Sixsmith","Take A Chef San Francisco roster","private_chef","private_chef","Napa","CA","","","","","","","","","","Marketplace-listed private chef serving the San Francisco market","takeachef_city_page","https://www.takeachef.com/en-us/private-chef/san-francisco","medium","normalized","Roster page shows 361 private chefs in San Francisco"
"Rashaad Shears","Take A Chef Atlanta roster","private_chef","private_chef","Atlanta","GA","","","","","","","","","","Marketplace-listed private chef serving the Atlanta market","takeachef_city_page","https://www.takeachef.com/en-us/private-chef/atlanta","medium","normalized","Roster page shows 457 private chefs in Atlanta"
"Stephon Foster","Take A Chef Atlanta roster","private_chef","private_chef","Lawrenceville","GA","","","","","","","","","","Marketplace-listed private chef serving the Atlanta market","takeachef_city_page","https://www.takeachef.com/en-us/private-chef/atlanta","medium","normalized","Roster page shows 457 private chefs in Atlanta"
"Monica Maggio","Take A Chef Atlanta roster","private_chef","private_chef","Alpharetta","GA","","","","","","","","","","Marketplace-listed private chef serving the Atlanta market","takeachef_city_page","https://www.takeachef.com/en-us/private-chef/atlanta","medium","normalized","Roster page shows 457 private chefs in Atlanta"
"Ashley Canterbury","Take A Chef Atlanta roster","private_chef","private_chef","Austell","GA","","","","","","","","","","Marketplace-listed private chef serving the Atlanta market","takeachef_city_page","https://www.takeachef.com/en-us/private-chef/atlanta","medium","normalized","Roster page shows 457 private chefs in Atlanta"
"Jamar Fraisar","Take A Chef Atlanta roster","private_chef","private_chef","Atlanta","GA","","","","","","","","","","Marketplace-listed private chef serving the Atlanta market","takeachef_city_page","https://www.takeachef.com/en-us/private-chef/atlanta","medium","normalized","Roster page shows 457 private chefs in Atlanta"
"Chef Mick","Take A Chef Atlanta roster","private_chef","private_chef","College Park","GA","","","","","","","","","","Marketplace-listed private chef serving the Atlanta market","takeachef_city_page","https://www.takeachef.com/en-us/private-chef/atlanta","medium","normalized","Roster page shows 457 private chefs in Atlanta"
"Gina Inu-Umoru","Take A Chef Atlanta roster","private_chef","private_chef","Dunwoody","GA","","","","","","","","","","Marketplace-listed private chef serving the Atlanta market","takeachef_city_page","https://www.takeachef.com/en-us/private-chef/atlanta","medium","normalized","Roster page shows 457 private chefs in Atlanta"
"Katiana Michel Chef Kat","Take A Chef Atlanta roster","private_chef","private_chef","Conyers","GA","","","","","","","","","","Marketplace-listed private chef serving the Atlanta market","takeachef_city_page","https://www.takeachef.com/en-us/private-chef/atlanta","medium","normalized","Roster page shows 457 private chefs in Atlanta"
"Suzanne Barr","Take A Chef Atlanta roster","private_chef","private_chef","Atlanta","GA","","","","","","","","","","Marketplace-listed private chef serving the Atlanta market","takeachef_city_page","https://www.takeachef.com/en-us/private-chef/atlanta","medium","normalized","Roster page shows 457 private chefs in Atlanta"
"Priscilla Hamilton","Take A Chef Atlanta roster","private_chef","private_chef","Lawrenceville","GA","","","","","","","","","","Marketplace-listed private chef serving the Atlanta market","takeachef_city_page","https://www.takeachef.com/en-us/private-chef/atlanta","medium","normalized","Roster page shows 457 private chefs in Atlanta"
"Ricky Simpson","Take A Chef Atlanta roster","private_chef","private_chef","Atlanta","GA","","","","","","","","","","Marketplace-listed private chef serving the Atlanta market","takeachef_city_page","https://www.takeachef.com/en-us/private-chef/atlanta","medium","normalized","Roster page shows 457 private chefs in Atlanta"
"Indi Element","Take A Chef Atlanta roster","private_chef","private_chef","Atlanta","GA","","","","","","","","","","Marketplace-listed private chef serving the Atlanta market","takeachef_city_page","https://www.takeachef.com/en-us/private-chef/atlanta","medium","normalized","Roster page shows 457 private chefs in Atlanta"
"Burgers Amore!","Roaming Hunger Phoenix roster","food_truck","food_truck","Phoenix","AZ","","","","","","","","","","Marketplace-listed mobile food operator serving the Phoenix market","roaminghunger_city_page","https://roaminghunger.com/food-trucks/phoenix-az/","medium","normalized","City page lists 472 results in Phoenix"
"Hummus Xpress Mediterranean Kitchen","Roaming Hunger Phoenix roster","food_truck","food_truck","Phoenix","AZ","","","","","","","","","","Marketplace-listed mobile food operator serving the Phoenix market","roaminghunger_city_page","https://roaminghunger.com/food-trucks/phoenix-az/","medium","normalized","City page lists 472 results in Phoenix"
"Aioli Gourmet Burgers","Roaming Hunger Phoenix roster","food_truck","food_truck","Phoenix","AZ","","","","","","","","","","Marketplace-listed mobile food operator serving the Phoenix market","roaminghunger_city_page","https://roaminghunger.com/food-trucks/phoenix-az/","medium","normalized","City page lists 472 results in Phoenix"
"Queso Good","Roaming Hunger Phoenix roster","food_truck","food_truck","Phoenix","AZ","","","","","","","","","","Marketplace-listed mobile food operator serving the Phoenix market","roaminghunger_city_page","https://roaminghunger.com/food-trucks/phoenix-az/","medium","normalized","City page lists 472 results in Phoenix"
"Modern Tortilla","Roaming Hunger Phoenix roster","food_truck","food_truck","Phoenix","AZ","","","","","","","","","","Marketplace-listed mobile food operator serving the Phoenix market","roaminghunger_city_page","https://roaminghunger.com/food-trucks/phoenix-az/","medium","normalized","City page lists 472 results in Phoenix"
"Sweet Treats Ice Cream","Roaming Hunger Phoenix roster","food_truck","food_truck","Phoenix","AZ","","","","","","","","","","Marketplace-listed mobile food operator serving the Phoenix market","roaminghunger_city_page","https://roaminghunger.com/food-trucks/phoenix-az/","medium","normalized","City page lists 472 results in Phoenix"
"Pizza Arno","Roaming Hunger Phoenix roster","food_truck","food_truck","Phoenix","AZ","","","","","","","","","","Marketplace-listed mobile food operator serving the Phoenix market","roaminghunger_city_page","https://roaminghunger.com/food-trucks/phoenix-az/","medium","normalized","City page lists 472 results in Phoenix"
"Boca Taqueria","Roaming Hunger Phoenix roster","food_truck","food_truck","Phoenix","AZ","","","","","","","","","","Marketplace-listed mobile food operator serving the Phoenix market","roaminghunger_city_page","https://roaminghunger.com/food-trucks/phoenix-az/","medium","normalized","City page lists 472 results in Phoenix"
"Cheese Out! Food Truck","Roaming Hunger Phoenix roster","food_truck","food_truck","Phoenix","AZ","","","","","","","","","","Marketplace-listed mobile food operator serving the Phoenix market","roaminghunger_city_page","https://roaminghunger.com/food-trucks/phoenix-az/","medium","normalized","City page lists 472 results in Phoenix"
"The Churro Sundae Shoppe on Wheels","Roaming Hunger Phoenix roster","food_truck","food_truck","Phoenix","AZ","","","","","","","","","","Marketplace-listed mobile food operator serving the Phoenix market","roaminghunger_city_page","https://roaminghunger.com/food-trucks/phoenix-az/","medium","normalized","City page lists 472 results in Phoenix"
